Name,FA%,vFA,FA-X,FA-Z,injury
Austin Pruitt,0.30454545,91.57835775346898,-1.9821629808909855,8.5282248311968,0.0
Matthew Boyd,0.42666006,92.54506384140292,7.588186065402088,8.003174844196126,1.0
Lucas Giolito,0.45215926,93.19951101012454,-3.8991704006759904,10.80692268666344,0.0
Kendall Graveman,0.15007474,95.97111602418452,-5.301557685274527,9.092517168873334,0.0
Miguel Castro,0.0,0.0,0.0,0.0,0.0
Brad Keller,0.34339315,94.705938754531,0.1819258857509585,8.084931395493701,0.0
Zack Littell,0.30943261,93.47230047524782,-4.370688072809629,9.933788779164653,0.0
Sean Manaea,0.29728565,92.2319141332654,8.6148587412074,6.699904510940331,0.0
Reynaldo López,0.57664918,96.5014947761682,-4.923261992684192,9.768368899221734,0.0
Jordan Montgomery,0.15034551,92.76395400730466,4.660317699610209,9.21177814606374,0.0
Touki Toussaint,0.14671014,93.3111104945944,-5.556825109924933,7.567371561069681,0.0
Sean Newcomb,0.42874807,94.19747667374504,4.730456483561785,9.652144769669954,0.0
Dinelson Lamet,0.38795987,95.25480193340132,-3.6662796565464566,8.869179993427446,0.0
Jalen Beeks,0.50560042,94.57759093452152,3.5040274084013556,9.430598373452392,1.0
Jack Flaherty,0.45387601,93.20405708083824,-3.036948933566879,8.647247449945551,0.0
Jimmy Herget,0.07221207,92.4654010499077,-8.776780208957849,4.8203209764343775,0.0
Tanner Scott,0.48226442,96.8199482842682,3.650996351312918,9.456345896841336,0.0
Tyler Alexander,0.22197403,90.19748458382468,5.3077311557793765,9.850054509384828,0.0
Michael Soroka,0.3802455,93.508558233221,-5.732232476139928,9.039884678952328,0.0
Phil Bickford,0.68591371,93.87035150377976,-3.683296175382404,9.034569181853373,0.0
Jake Woodford,0.14731586,92.38322022001624,-3.776795118542041,7.803243287943177,0.0
Kolby Allard,0.44522437,90.9565890887836,4.719467077169332,9.691464132016844,0.0
Mitch White,0.45529749,93.93249520249172,-2.702727903610006,9.587042381345269,0.0
Jacob Webb,0.45646438,93.96589620464032,-6.180461670392281,9.789400643389731,0.0
Cal Quantrill,0.07203171,93.86782369659278,-5.466936303097666,9.649615274091657,0.0
Matt Festa,0.41917211,92.2068613413218,-1.8526028124557463,7.26501364123053,0.0
Jordan Hicks,0.06263577,97.8630051805794,-5.70704070405464,8.205032673874342,0.0
Gregory Soto,0.15240487,98.41039389258556,6.864475902948996,8.116590028479978,0.0
Connor Seabold,0.54124189,92.47174427607288,-6.4137838833952605,7.897272906891288,0.0
Tucker Davidson,0.39408173,92.45864115227393,2.042777574104973,10.12743934203956,0.0
Joey Wentz,0.4268381,93.32265581495945,5.414226990005046,9.942944914696833,0.0
Bryse Wilson,0.23042032,93.05314992669372,-4.654377334074085,8.57368076754993,0.0
Zach Pop,0.00510605,94.27692119891827,-3.9576788682204023,5.76475348839393,0.0
Edwin Uceta,0.19305019,93.92859684753418,-7.39537445640564,7.136473819732666,0.0
Yusei Kikuchi,0.42100491,95.11539947224963,6.224883551231324,9.50669463213108,0.0
Carlos Hernández,0.53440412,97.73491709183672,-5.2177462151408855,10.082610914127724,0.0
Roansy Contreras,0.43143069,95.04965842685066,-3.957056624509762,10.127703156531336,0.0
Spencer Howard,0.53853007,94.2277082848687,-5.063846389354015,9.960707179370056,0.0
Janson Junk,0.40942499,93.3503695108319,-1.792623465516877,10.451158960618338,0.0
Adam Ottavino,0.12391863,94.58245388966688,-4.760007548782061,8.237798841944281,0.0
Corey Kluber,0.0250941,89.24833170572917,-4.073522758483887,8.026286315917968,0.0
Lance Lynn,0.44383928,92.876637929787,-3.266147536683839,7.866966083276656,0.0
T.J. McFarland,0.00370714,88.04999923706055,9.874659061431885,2.4063535928726196,0.0
Justin Wilson,0.50524017,94.55661256043378,3.8879617544320912,11.012137384175636,1.0
Charlie Morton,0.31802346,94.79807629959444,-7.827182518191288,6.841598749533879,0.0
Jesse Chavez,0.00849377,91.21999893188476,-7.180409622192383,5.910994688669841,0.0
Ryan Brasier,0.40230286,95.35836929625673,-4.63538379619562,9.502726400198362,0.0
Alex Cobb,0.01186416,93.53375244140624,-6.213992381095887,9.688040924072263,0.0
Alex Colomé,0.24340771,93.91083374023438,-1.7281689167022705,10.478674825032552,0.0
Ian Kennedy,0.78736741,93.5783833435395,-6.516329389806912,10.154581232298684,0.0
Daniel Hudson,0.57112254,96.23863436562266,-6.228586092445963,9.275992047938743,0.0
Jordan Lyles,0.3389888,92.08128115094262,-4.0566327817685846,10.034838620765948,0.0
Justin Verlander,0.48632542,94.2683354417396,-5.520812961570022,11.398914455689278,1.0
Wade Miley,0.17519612,90.02771972135695,2.3121604111148857,9.837621603439104,1.0
Kirby Yates,0.56994645,93.21632407653772,-8.618800362067859,8.1531494642382,1.0
Brooks Raley,0.02218057,90.7901396415603,4.568908207853076,8.277272345314563,1.0
Tommy Kahnle,0.16792738,94.40292770798142,-3.920041848947336,9.2537621850366,1.0
Robbie Ray,0.5046399,94.004597241655,5.326494081578397,10.409195315330331,1.0
James Paxton,0.55952033,94.21008638979188,7.060954766440504,8.39000105670903,1.0
Jason Adam,0.32629604,94.82717441364126,-4.657939414511817,10.527230192139198,0.0
Chris Bassitt,0.10744733,92.72052446209015,-4.053168184874488,7.59024402055584,0.0
Seth Lugo,0.26141765,92.92189738759882,-4.3624875758476405,9.405765096189477,1.0
Sonny Gray,0.24942225,92.32233542562872,-0.286354632980377,7.476168740434729,0.0
Matt Barnes,0.46731881,94.7565172306137,-6.775323535690525,10.065426624127506,0.0
Joe Ross,0.20883214,94.13732583598726,-3.4299618107498073,7.46420499959569,0.0
Eduardo Rodriguez,0.42731629,92.1357934791351,4.015979259482054,8.517101927115538,0.0
Ross Stripling,0.35727412,91.93810548549348,-2.9416802541615876,10.849710254366697,0.0
Danny Coulombe,0.17449422,90.77660513615264,1.0468286924974273,8.829583612288006,1.0
Steven Matz,0.00013922,94.1999969482422,-1.2897021770477295,10.585254669189451,0.0
Marcus Stroman,0.05266171,91.79583358764648,-3.499226642691571,7.801184509111487,0.0
Pierce Johnson,0.29266589,95.5318223806061,-6.672410356495811,9.032461356054531,0.0
Lucas Sims,0.39489442,94.47908807923484,-4.4612634024045414,10.41306394438504,0.0
Blake Snell,0.50150207,95.5217892994197,3.591890541456559,11.183778569297548,0.0
Steven Okert,0.34656955,92.95654196529064,6.092641033237263,8.83378743705103,0.0
Clay Holmes,0.02178587,93.27368284526624,-3.9672564770046033,8.03308176680615,0.0
Tyler Duffey,0.40039742,92.29578136510352,-3.675254362688467,9.204903699624037,0.0
JT Chargois,0.04822231,95.62796667066672,-7.806132268097441,6.591454990839554,0.0
Zach Eflin,0.10145089,92.71738130844336,-6.024319895292142,7.667174088548381,0.0
Matt Strahm,0.44399906,93.29251054874204,8.621474474209519,9.24829068338371,0.0
Austin Adams,0.16681985,93.64517623859332,-5.5248208794712035,5.574631662079782,0.0
Brent Suter,0.50971922,86.70695564571747,-1.2274388930218367,7.249873207113837,0.0
Josh Hader,0.00161225,96.8375015258789,6.660934925079346,8.402450561523438,0.0
Wandy Peralta,0.0747752,95.51740535301498,6.650887557222873,8.593021308319479,0.0
Amir Garrett,0.37533875,94.61010977220592,6.324346843035499,8.855335772683043,0.0
Paul Blackburn,0.12685604,91.7777352757733,-3.777637620008629,9.440386852235283,0.0
Emilio Pagán,0.57345204,95.37515932889411,-4.119550861097509,10.618648795570046,0.0
Trevor Gott,0.26697353,94.3424556337554,-5.806912389294855,8.594642507618872,0.0
Austin Voth,0.42013575,93.66758117511444,-4.3029885710601725,10.078798120485304,0.0
Yency Almonte,0.25041736,94.7053369140625,-5.118725840250651,7.264316864013672,0.0
Justin Topa,0.0,0.0,0.0,0.0,0.0
Adam Cimber,0.34290718,86.27190931435138,-7.278823992813936,1.7717935096499138,0.0
Hunter Harvey,0.64795198,97.96523277844004,-5.048754001378364,10.005287972847835,0.0
Nick Wittgren,0.45611365,92.19076860574248,-5.552959446381939,8.778662014325814,0.0
Luis Severino,0.37167649,96.15582211450771,-4.643142937686193,9.606347843045713,0.0
Ryne Stanek,0.59734246,98.0567242269127,-5.699455628943114,10.529688182968382,0.0
Zach Thompson,0.20515897,92.17441777457968,-1.5945110446528383,8.545337476228413,0.0
Carlos Rodón,0.52850478,95.17320513539796,5.148733178988536,10.56992101298343,0.0
Spencer Turnbull,0.37536904,92.75898917551793,-1.2957917717065703,6.34562907701128,1.0
Ryan Borucki,0.0,0.0,0.0,0.0,0.0
Tyler Mahle,0.52014202,93.2621420381826,-7.032687122347975,10.210333493914495,1.0
Yonny Chirinos,0.05671947,92.9819806760496,-5.933422101510538,8.483032707695488,1.0
Tim Hill,0.33101045,91.14835252192982,11.504207442434211,1.4273986281010145,0.0
Reed Garrett,0.16466827,96.57354321526093,-5.2212072946492905,9.410152768625796,0.0
Elieser Hernández,0.46349353,91.31326163112226,-3.823991427511898,10.078505450445538,0.0
Trevor Williams,0.4487116,89.96330651336451,-3.574821550104909,6.534293349048566,1.0
Jeff Hoffman,0.44365521,95.44128048218776,-7.148913391324567,10.331257561386948,0.0
Albert Abreu,0.09151692,97.53927096710902,-6.82787235904502,9.290039341199344,0.0
Diego Castillo,0.05960265,95.3499988374256,-7.0084729270329555,6.16228030976795,0.0
JT Brubaker,0.13244203,92.83154479787927,-5.8052437328013715,9.13794959155543,0.0
Tanner Rainey,0.67363481,95.44781563718384,-6.098759033319088,10.83322442159236,1.0
Jose Cuas,0.1548328,92.09023488061668,-7.743351149135793,4.890531891196437,0.0
Trevor Megill,0.64505224,98.43230093292192,-2.9368624276010804,10.595989632572431,0.0
Nabil Crismatt,0.1771498,90.00960555166569,-5.0928212193641205,8.198006278245773,0.0
Ian Gibaut,0.44957125,95.09064358218382,-3.229844530748303,10.021011352539062,0.0
Nestor Cortes,0.44355597,91.58499498256064,2.934407512304765,11.209781909671593,0.0
Tyler Gilbert,0.20091324,90.4084713518127,5.656650551094496,7.935189893423033,0.0
Taylor Hearn,0.47281756,95.00414580202288,5.0084361028381315,9.957050903387792,0.0
Tommy Nance,0.09899497,94.45177765667135,-5.513988620738693,8.167047691829314,0.0
Cole Irvin,0.34661546,91.09078827326978,5.930929227548953,9.492989610106662,0.0
Seranthony Domínguez,0.40445365,97.60768195822664,-3.12542601401003,8.684975891504031,0.0
A.J. Puk,0.46355036,96.02803191589136,7.641245829386442,7.80024695425045,1.0
Corbin Burnes,0.00424645,96.25454767400568,-3.2300200722434305,8.60336747602983,1.0
Walker Buehler,0.34930708,95.0016719830845,-2.6702113153318323,10.100887735640512,1.0
Colin Poche,0.70785262,92.49731766212376,0.2252455790586902,11.84435996648265,0.0
Jorge Alcala,0.4047249,97.49347167593726,-6.21696534867294,10.291187731717956,1.0
Jason Alexander,0.07338308,92.2745756160068,-8.434163777841686,6.710409886419436,0.0
Bryan Baker,0.52736751,96.23931995372992,-1.910947015166348,10.774676059511322,0.0
Jesús Luzardo,0.37054041,96.2850527706747,8.405375420093291,8.536940937505042,0.0
Bailey Falter,0.4165399,91.66331299557628,1.8866878135270808,10.518407498697837,0.0
Chris Paddack,0.49416404,93.98423379897464,-6.182691435900657,10.401236258031004,1.0
Eduard Bazardo,0.20197931,94.46592307993458,-4.717331442376287,9.401231523611498,0.0
Alexis Díaz,0.57066592,94.64505138613214,-5.683084492610629,7.655124358154176,0.0
Connor Brogdon,0.38921002,95.38828406003442,-7.0024144610162615,9.47644071925198,0.0
Elvis Peguero,0.0,0.0,0.0,0.0,0.0
Robert Garcia,0.48769483,94.41858803353658,6.842233495816551,8.08397897859899,0.0
JP Sears,0.4414267,92.57373517420312,7.044909251717129,8.124627221034196,0.0
Cooper Criswell,0.0,0.0,0.0,0.0,0.0
Nick Mears,0.58756439,95.99862206542052,-2.502962304714253,10.737680663298129,1.0
Sam Long,0.41686747,93.77803383535044,3.9643929517644296,10.209984928197256,0.0
Quinn Priester,0.06803378,92.85106404622395,-2.2700531815594815,7.676195442253817,0.0
Zack Greinke,0.35285795,89.12854725853768,-1.5158696220508077,9.463238866786146,0.0
Liam Hendriks,0.63854914,97.33163585184116,-4.258120225631734,10.881636101786968,1.0
Mark Melancon,0.02888087,91.88571166992188,-5.581547600882394,7.765616825648716,0.0
Jon Lester,0.31092437,88.65702597128379,3.5550507416596284,8.58614699904983,0.0
Michael Pineda,0.55683217,90.40618847008568,-4.212370712966188,8.516783509785055,0.0
Huascar Brazobán,0.1835069,96.77208386754695,-6.39655299274468,8.419081178910893,0.0
Chris Archer,0.37133396,92.84395153264332,-3.9745309525993977,10.928859093538517,0.0
Jake Odorizzi,0.53223594,92.11829771061534,-6.429655464408324,9.8109114184822,0.0
Trevor May,0.52861382,95.95709859913794,-4.225970160416249,10.067072497431337,0.0
José Cisnero,0.37611727,96.07091031962928,-6.560613595940768,8.923179307364693,0.0
Steve Cishek,0.24052718,89.46609455265411,-7.610748291015625,5.86601320031571,0.0
Ryan Pressly,0.32677165,94.41410402639973,-0.6473417478111262,10.00313507015193,0.0
Fernando Cruz,0.29674306,94.36199082785504,-4.456476517809116,9.901359030870887,0.0
J.A. Happ,0.53926702,90.995700957871,5.022652762276786,9.961335709951456,0.0
Collin McHugh,0.05006502,90.7902590268618,-5.722279437176593,9.66862913850066,0.0
Richard Bleier,0.03659174,90.1885716029576,5.359875617708479,6.594072914123535,0.0
Anthony Bass,0.08726311,95.0636363559299,-3.961459276652095,9.904482976354734,0.0
Bryan Shaw,0.00684292,94.42727175625888,-6.506540395996788,5.80567554994063,0.0
Paolo Espino,0.50296927,88.7351145656202,-2.2243271226510863,11.058253873789823,0.0
Lucas Luetge,0.00520416,87.4230734018179,1.3163247750355649,7.149494868058425,0.0
Nathan Eovaldi,0.36250765,95.70668264592378,-8.084434733779547,7.842838270791877,0.0
Patrick Corbin,0.14656112,91.97309299313989,5.387941918122638,8.626996043179743,0.0
Joe Kelly,0.13139231,98.21505876020952,-7.231168486855247,7.5615975640036845,0.0
Garrett Richards,0.46462652,94.2988645213184,0.0235134238224191,5.1128234701183635,0.0
Mike Minor,0.42255777,90.69945773551706,1.8488603642519963,8.33496939716432,0.0
Tyler Matzek,0.71626794,95.0291249817343,3.2324194083153284,10.462257604401511,1.0
Caleb Thielbar,0.46948248,92.53415603373702,2.003989701923968,11.072136977493203,0.0
Brad Boxberger,0.55315747,92.84421993542269,-3.911638778069116,10.030576320052836,0.0
Aaron Loup,0.00909435,91.76666514078777,9.615662892659506,6.657069126764934,0.0
Chris Sale,0.41106881,94.4744280664644,9.325454898673968,5.869291138341401,0.0
Jacob deGrom,0.49361466,98.28215223097114,-5.695790688822589,9.717797055153262,1.0
Merrill Kelly,0.28001956,92.10794754139374,-5.106673887827511,8.789182295931132,0.0
Jameson Taillon,0.37286325,93.36477746557816,-3.820277956684491,10.169295972050984,0.0
Drew Smyly,0.00453359,92.37878787878788,4.6893939393939394,11.467878861860797,0.0
Taijuan Walker,0.22150953,93.55949874569244,-6.049945962944469,10.15003426781442,0.0
Kyle Hendricks,0.17808968,87.2142787531186,-4.057298783270095,8.62392832386091,0.0
Scott McGough,0.48594961,93.26580366322906,-5.239248798708854,10.716174505049306,0.0
Colin Rea,0.27403648,93.45960755677552,-4.971292127240766,8.134462396661798,0.0
Nick Martinez,0.20672783,92.90526563655696,-3.844235581618089,10.270621883234329,0.0
Mike Clevinger,0.42329353,93.97062298996516,-5.00957540174061,10.021588486391792,1.0
Dylan Bundy,0.37446004,89.63431747645548,-3.29741838121036,11.284752568669171,0.0
Anthony DeSclafani,0.20469335,93.81493223333636,-6.329461886014553,9.300727329731906,0.0
Zach Davies,0.08168395,89.20076716496395,-8.052122967059796,8.212222055288462,0.0
Luis Cessa,0.21056604,93.17240123680416,-4.47558269364005,8.59923520310378,0.0
Hoby Milner,0.18033135,88.77420507639962,10.121383959047929,3.458856045708359,0.0
John Gant,0.12911392,91.8815673828125,-7.734897329293045,9.365983491785386,0.0
Max Fried,0.28767014,94.13896378374618,1.1151407328350047,7.346329886237128,0.0
Alex Wood,0.0,0.0,0.0,0.0,0.0
Alec Mills,0.1788225,88.71744486740825,-6.258083887123652,8.202300875427095,0.0
Kevin Gausman,0.51809924,94.51404982500328,-6.840408119562017,10.005848258823434,0.0
José Berríos,0.22325516,93.9221443729822,-6.3686217166647925,8.656192031042057,0.0
Tyler Glasnow,0.43870685,96.40450104461904,-1.0985506241541776,9.895816305630524,1.0
Yunior Marte,0.16928361,97.68173828125,-7.363603055649909,8.298006184895833,0.0
José Leclerc,0.35284909,95.47391399664484,-2.154529094272942,10.403122963689553,0.0
Buck Farmer,0.37335693,93.92166738955652,-6.7644866266683215,8.629560764366982,0.0
Sam Moll,0.19618718,93.51519279345186,6.519876370581637,6.461134600555097,0.0
Jon Gray,0.46291676,95.3339319822544,-7.015350521224086,7.239201711592051,0.0
Ben Lively,0.3121118,90.10710815342928,-4.993208374804271,8.626481544912158,1.0
Kyle Finnegan,0.6775232,96.696143042115,-6.8491939845333025,9.12188966344894,0.0
Mike Mayers,0.396358,93.89452552236072,-6.77095072010745,9.505826560399866,0.0
Nick Pivetta,0.49620705,94.08170210657646,-2.8484375754134548,11.879234348269677,0.0
Marco Gonzales,0.41031149,88.56866286170063,7.284667786146691,9.159189593729549,0.0
Tyler Rogers,0.01444712,83.01794903094952,-5.871376233223157,-4.537956237792969,0.0
Mark Leiter Jr.,0.08514901,91.19293930951288,-3.4973692220800063,9.386062049865725,0.0
Chad Green,0.59969651,95.45440550275175,-3.955666484137778,11.021642337443858,1.0
Luis Castillo,0.39619565,96.0551268861454,-7.681404396339699,7.308477079917374,0.0
Joe Jiménez,0.56191223,95.09260772605764,-6.046580805439331,10.491308094345651,0.0
Devin Williams,0.4107222,94.38155466221684,-7.706622637076928,9.192118853555655,0.0
Jordan Romano,0.49182031,96.86008396168825,-3.688466685374662,10.57195767782306,1.0
Aaron Bummer,0.06286748,93.02050182973738,6.326223277359557,6.183751975889686,0.0
Erik Swanson,0.47876214,93.9169846838116,-5.798570857755132,10.7429227212536,0.0
Ryan Thompson,0.09802103,92.0485785932571,-8.273417584151499,3.343228908743392,0.0
Julian Merryweather,0.45154805,97.3196789409471,-4.0512855135746975,9.912827197080835,0.0
Brennan Bernardino,0.0,0.0,0.0,0.0,0.0
Tanner Banks,0.32477812,92.95191854141665,1.9629596987714444,9.182150219532728,0.0
Pablo López,0.37715299,94.41578257919186,-3.670495362257248,8.082832044367025,0.0
Raisel Iglesias,0.333611,95.33938838658707,-5.665381156549918,9.05011664496528,0.0
Domingo Germán,0.2893726,92.56010207454716,-6.130341783034063,9.275205536226256,0.0
Gabe Speier,0.32476266,94.5252139873249,6.15124067057936,8.598533370172499,0.0
Michael Kopech,0.65523206,96.20354174686535,-6.11298635191609,10.511041798153167,0.0
Jonathan Hernández,0.00328767,96.43332926432292,-8.240727106730143,2.7814181645711265,0.0
Spenser Watkins,0.40787519,91.12313136811248,-0.8671147775563168,10.05461784876978,0.0
Taylor Clarke,0.35851184,95.27995223519189,-3.6592341489012137,10.248150921467715,0.0
Justin Lawrence,0.00691563,94.88400390625,-7.981810913085938,5.101394958496094,0.0
Jeffrey Springs,0.41739531,91.19573797403298,7.059557706194299,9.812634115839478,1.0
Evan Phillips,0.26528632,96.07853765720274,-5.730173715730992,8.619370232558833,1.0
Dillon Tate,0.00736842,94.67143031529018,-7.317941029866536,6.707507814679827,0.0
Tayler Saucedo,0.04697041,92.662998046875,5.991136322021484,8.389294586181641,0.0
Garrett Cleavinger,0.26450035,96.14557255652969,4.995782061013709,8.95014555514095,0.0
Trent Thornton,0.32114883,94.2822744974276,-2.280335868277201,9.67013222298971,1.0
Brock Burke,0.56404905,95.26429199444595,5.741663570209965,9.54538518603922,0.0
Ryan Helsley,0.51167134,99.1098552620324,-1.8179085794156484,10.554272728244754,0.0
Tyler Kinley,0.34184397,95.71881111957556,-2.422130041267532,9.214150350947929,0.0
Carson Fulmer,0.25453113,93.07151733020513,-5.206763382666621,9.471219780275328,0.0
Josh Staumont,0.40889912,96.1564702647712,-1.9564440666399128,10.780471440327773,0.0
José Urquidy,0.50304709,93.13906067163408,-4.932459692597915,11.559922771481864,0.0
Kenta Maeda,0.24968744,90.76523416543723,-4.771898567079645,8.935049207084338,1.0
Dylan Cease,0.4288926,96.57406137674106,-2.3752484552264304,11.009777471871724,0.0
A.J. Minter,0.46666667,95.89302873883928,4.223631417410714,9.898606794084822,0.0
Pedro Avila,0.37115073,93.56691985151132,-2.638950514481057,7.882152507398847,0.0
Dakota Hudson,0.18990984,90.92677030467024,-2.966115975982011,5.146852973494867,1.0
Ian Hamilton,0.20604998,95.989148923184,-6.019534155663024,8.980235420389379,0.0
Vladimir Gutierrez,0.47475915,93.09423986657872,-6.766760813725459,8.372264279947652,1.0
Eric Lauer,0.44439788,92.41810797385844,6.034036271192113,9.744217422614868,0.0
Joey Lucchesi,0.07477938,92.74596030667702,4.112386952275815,8.211635044642858,1.0
Lucas Erceg,0.30779615,98.01688639322916,-6.251035322222793,8.65057158888432,0.0
Dane Dunning,0.01627957,90.03466552734375,-4.589829845428467,6.981856644948324,0.0
Shane Bieber,0.3514377,91.7404362493824,-5.7236141883337455,10.23948026513865,1.0
David Bednar,0.5338605,96.80197515607198,-5.56233912495846,10.243849380904624,0.0
JoJo Romero,0.12198484,94.92655591372042,5.989470683922202,7.741704229581154,1.0
Cionel Pérez,0.33550396,96.5550208498154,3.7371461506131327,9.052344574103376,0.0
Dustin May,0.19737898,96.58929724551152,-6.65396767386253,8.17386798806953,1.0
Shohei Ohtani,0.34529686,96.69748901178517,-2.921086354086167,8.71487912586336,0.0
Will Vest,0.54495913,95.54103740985578,-5.689505321796124,9.091734220064604,0.0
Michael King,0.21650165,94.31243762504764,-4.632385435336974,9.091523696155082,1.0
Brandon Bielak,0.3227656,92.85653102958464,-3.208629484585211,8.66964138114714,0.0
Griffin Canning,0.36747151,93.89402079872649,-5.198013657703308,9.53966586147124,0.0
José Suarez,0.38033465,92.8004936636879,5.8277194465791835,9.245430984534783,0.0
Ian Anderson,0.47740758,94.26610767955306,-3.780742200337222,9.997658665731803,0.0
Zach Plesac,0.42469086,92.1474965534802,-4.8109806069895305,10.489624768168374,0.0
John Schreiber,0.28910323,93.62795390343214,-6.6940358800862265,5.0357421345276485,0.0
Kaleb Ort,0.59106199,96.4102445772993,-5.555495009383535,10.484328522720958,0.0
Calvin Faucher,0.06189361,95.93783783783783,-4.802266878695101,8.969092456714527,0.0
Adam Oller,0.40645695,93.53472415589997,-7.10203339368894,10.002834436606973,0.0
Nate Pearson,0.53710692,97.74168649713664,-4.6397169308212005,9.970429366124412,0.0
Kyle Muller,0.49465847,93.32166254333175,3.146475574733075,8.49619211326719,0.0
Eli Morgan,0.46146852,91.65591120978294,-6.065807774736376,10.000840481161484,0.0
Griffin Jax,0.30418185,95.05864409616996,-5.2600550806597175,9.425875892791488,0.0
Cory Abbott,0.50472193,91.9299362087448,-6.853222329502542,9.803205176847143,0.0
Steven Wilson,0.40193208,94.33627008158884,-4.786386905233963,10.732934900382446,0.0
Bruce Zimmermann,0.32073987,91.0407335901553,4.248410371183618,9.496899180031994,0.0
Greg Weissert,0.26920152,94.0723125220692,-5.629168300305382,7.40341225316969,0.0
Josh Fleming,0.01340034,91.3208335240682,6.600569307804108,6.354715128739675,0.0
Kyle Nelson,0.318454,91.83435882829194,2.9419165114052275,8.98845452202691,0.0
Nick Sandlin,0.23978052,92.7012594471807,-7.96213027814433,6.291830259275109,0.0
Grant Anderson,0.27800089,93.11749473314607,-8.27484806850672,6.269814284617024,0.0
Tyler Phillips,0.12234043,93.60338072845902,-2.9498932292495947,5.804219923157623,0.0
Jhoan Duran,0.42535634,100.9439742476852,-7.447184639492853,7.871366165582746,0.0
Seth Martinez,0.35675221,91.10707495347508,-6.718111254134268,6.826474513647692,0.0
Dauri Moreta,0.38758477,95.41143987766024,-5.986953026834439,10.065052653706733,0.0
Jake Bird,0.002917,94.42727106267756,-5.669026114723899,5.515721927989613,0.0
Stephen Kolek,0.21600965,94.37821156308192,-5.127836259383729,7.48651805003928,0.0
Brendon Little,0.00409207,94.4250030517578,6.87608003616333,4.01304292678833,0.0
Cole Ragans,0.42903375,95.26828318628772,7.579540778850687,10.148711193567037,0.0
Mason Thompson,0.06344254,94.8598337642482,-5.022527632166128,9.251978639696466,0.0
Camilo Doval,0.00121679,96.8833376566569,-5.790769179662068,7.328555504480998,0.0
John King,0.00803769,93.25172345391636,5.224187012376456,5.070893928922456,0.0
MacKenzie Gore,0.55332773,95.33762068541311,3.747603191910557,10.175424314183,0.0
DL Hall,0.4318408,94.48594560051843,4.7728529020388555,8.860966519826018,0.0
Jeremiah Estrada,0.60007713,97.28965119898778,-1.3439325955349253,11.474003259810813,0.0
Jonathan Heasley,0.44566133,93.50529009813624,-5.161250703952263,10.957136071246603,0.0
Trevor Rogers,0.4558912,93.75147799176676,7.492229022597059,8.590223173405326,0.0
Mason Englert,0.26159102,92.20149333441437,-6.555890097546933,8.982738551808827,0.0
Colin Holderman,0.02094048,96.94210440652412,-6.0372767532080935,7.927353507594058,0.0
Johan Oviedo,0.41971634,95.6172698987341,-5.508425996260788,6.452022573179039,1.0
Taj Bradley,0.44308752,96.22985615544944,-3.813799434163124,10.918852250062114,0.0
Luis Patiño,0.51593252,95.49373505442496,-3.18367085469841,10.846449863250204,0.0
Osvaldo Bido,0.3542654,94.6722416191994,-6.463570585218959,9.305259525975256,0.0
Collin Snider,0.22206372,93.64689476127543,-2.3880812258996085,5.243436368170336,0.0
José Buttó,0.36404066,94.39598672011344,-3.3633754923289567,8.858841261938604,0.0
Ron Marinaccio,0.48688969,94.03249677199396,-8.007985517949889,9.448109009582463,0.0
Ryan Weathers,0.49358709,95.03914558557732,7.460001034988442,8.679658440512364,0.0
Ronny Henriquez,0.29049939,96.16645825783912,-4.492536796713775,10.52737801829724,0.0
Josiah Gray,0.31538688,94.21562433954496,-6.224930521267564,9.938714283615797,1.0
Randy Vásquez,0.24533748,93.94995514882636,-5.216726132215958,9.167763522739325,0.0
Jacob Lopez,0.33806957,90.73956245754076,8.847055606565613,6.658228445744169,0.0
Brady Singer,0.05027506,91.51717267717632,-3.910381601211872,7.777699751694514,0.0
Drew Rasmussen,0.4011611,96.1546292560318,-2.439318721787802,10.10208456699134,1.0
Jhony Brito,0.19595571,96.03513465525184,-6.489445266911087,8.305722848203317,0.0
Xzavion Curry,0.49171975,92.3291877917881,-2.210440278259172,10.797012329101562,0.0
Yennier Cano,0.07812041,95.858271778078,-9.00746120366835,4.504675298705137,0.0
Ryan Pepiot,0.48886039,94.78023085297131,-5.175523361456198,11.044926717789446,0.0
Tyler Holton,0.18696442,91.6779167175293,3.0317634529537623,9.64148817062378,0.0
Bryan Hoeing,0.06510417,94.00199813842774,-7.592005853652954,6.6500293858846025,0.0
Ryan Gusto,0.43693182,94.10506999756176,-3.978881716883229,10.584328997429695,0.0
Garrett Crochet,0.47362181,96.7420518323686,4.882159790497399,9.53429110148672,0.0
Jared Shuster,0.39235826,92.0665954270288,5.888131346378027,8.517009379601603,0.0
Slade Cecconi,0.49086093,94.32309673080816,-7.600014420502648,8.86461493239426,0.0
Jared Koenig,0.03206782,90.88275777882544,3.2725612158062813,8.1098307905526,0.0
Hayden Wesneski,0.32021366,94.17954581698584,-3.883566276141695,7.359893021822185,1.0
Luis L. Ortiz,0.27849043,96.295794131759,-7.299317913793913,6.994851615304781,0.0
Louis Varland,0.43759008,96.23590329136302,-5.088684232809798,9.217401130083209,0.0
Kyle Harrison,0.5872772,93.1167971432864,8.760296400899602,6.523864131270748,0.0
Joe Boyle,0.54345794,98.0419594394884,-3.694837391427746,9.44401942586858,0.0
Mason Miller,0.57236084,100.40067226274311,-5.746589583890059,10.055353032911007,0.0
